貸出ID, DVD ID,顧客ID,映画ID,貸出日時,タイトル,概要,公開年,レンタル代,カテゴリ名
2836,1453,306,319,2005-06-19 21:58:21.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
5576,1453,217,319,2005-07-10 03:57:05.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
9572,1453,283,319,2005-07-31 02:44:10.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
15366,1453,374,319,2005-08-22 21:45:57.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
442,1457,403,319,2005-05-27 18:12:13.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
2788,1457,171,319,2005-06-19 18:48:11.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
5635,1457,222,319,2005-07-10 06:28:39.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
7665,1455,590,319,2005-07-28 02:28:30.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
12782,1454,495,319,2005-08-18 23:56:23.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
15123,1455,445,319,2005-08-22 12:48:44.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
8505,1454,346,319,2005-07-29 09:22:52.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
5998,1458,250,319,2005-07-11 01:20:46.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
10273,1458,212,319,2005-08-01 03:14:47.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
12174,1458,101,319,2005-08-18 01:08:53.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
4063,1452,331,319,2005-07-07 04:23:57.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
5012,1456,251,319,2005-07-09 01:45:04.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
15442,1452,42,319,2005-08-23 00:42:49.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
7308,1452,229,319,2005-07-27 13:00:25.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
10280,1457,542,319,2005-08-01 03:27:15.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
214,1453,98,319,2005-05-26 08:48:49.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
4853,1454,23,319,2005-07-08 18:43:18.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
12630,1457,452,319,2005-08-18 17:49:28.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
15918,1456,262,319,2005-08-23 17:57:35.000,FISH OPUS,A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia,2006,2.99,Sci-Fi
13801,1464,433,320,2005-08-20 12:40:53.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
9850,1461,497,320,2005-07-31 12:46:52.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
7501,1464,587,320,2005-07-27 20:16:59.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
6662,1464,99,320,2005-07-12 11:21:06.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
5685,1462,170,320,2005-07-10 09:01:38.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
2544,1465,558,320,2005-06-19 02:16:17.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
7001,1460,240,320,2005-07-27 01:25:34.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
6754,1460,114,320,2005-07-12 14:59:24.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
13819,1459,296,320,2005-08-20 13:23:15.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
6255,1459,319,320,2005-07-11 15:11:33.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
11230,1463,257,320,2005-08-02 12:59:08.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
5890,1463,535,320,2005-07-10 20:00:25.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
13384,1462,440,320,2005-08-19 21:38:51.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
10213,1462,106,320,2005-08-01 01:03:18.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
15291,1461,494,320,2005-08-22 19:28:04.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
6367,1465,357,320,2005-07-11 21:18:29.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
10714,1465,64,320,2005-08-01 18:51:29.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
14658,1465,473,320,2005-08-21 19:41:50.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
13611,1460,112,320,2005-08-20 06:20:42.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
13146,1463,116,320,2005-08-19 12:54:42.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
9746,1459,308,320,2005-07-31 09:16:48.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
890,1464,349,320,2005-05-30 07:43:04.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
1959,1464,554,320,2005-06-17 08:54:10.000,FLAMINGOS CONNECTICUT,A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert,2006,4.99,New
10681,1468,119,321,2005-08-01 17:30:35.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
13131,1466,480,321,2005-08-19 12:08:13.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
8829,1466,173,321,2005-07-29 22:33:34.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
5647,1466,128,321,2005-07-10 07:08:40.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
13036,1469,20,321,2005-08-19 08:48:37.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
8886,1469,418,321,2005-07-30 00:36:31.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
4983,1469,81,321,2005-07-09 00:34:16.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
2103,1469,456,321,2005-06-17 19:13:10.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
13636,1467,349,321,2005-08-20 07:20:09.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
8324,1467,98,321,2005-07-29 03:56:05.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
6524,1467,376,321,2005-07-12 04:14:35.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
1525,1467,304,321,2005-06-16 00:26:07.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
15832,1468,537,321,2005-08-23 15:21:35.000,FLASH WARS,A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico,2006,4.99,New
876,1471,339,322,2005-05-30 05:41:22.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
1990,1471,571,322,2005-06-17 10:48:44.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
12600,1475,171,322,2005-08-18 16:44:24.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
13989,1470,252,322,2005-08-20 19:27:50.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
9416,1470,265,322,2005-07-30 20:52:45.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
13671,1473,201,322,2005-08-20 08:27:03.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
7826,1473,214,322,2005-07-28 08:35:51.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
6880,1473,229,322,2005-07-12 20:41:35.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
2287,1473,317,322,2005-06-18 07:04:36.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
11973,1472,131,322,2005-08-17 17:55:58.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
10277,1472,176,322,2005-08-01 03:22:41.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
4315,1472,195,322,2005-07-07 17:40:26.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
1842,1472,426,322,2005-06-16 23:45:59.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
15204,1471,317,322,2005-08-22 16:30:43.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
8395,1471,535,322,2005-07-29 06:03:30.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
10925,1475,98,322,2005-08-02 02:24:38.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
474,1474,274,322,2005-05-27 22:11:56.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
9110,1474,317,322,2005-07-30 09:05:42.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
12275,1474,507,322,2005-08-18 04:42:02.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
6508,1474,597,322,2005-07-12 03:34:50.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
5646,1471,166,322,2005-07-10 07:08:09.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
1698,1474,407,322,2005-06-16 13:04:42.000,FLATLINERS KILLER,A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft,2006,2.99,Sports
11288,1478,298,323,2005-08-02 14:54:08.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
6434,1478,102,323,2005-07-12 00:14:25.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
9605,1477,94,323,2005-07-31 03:50:07.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
12835,1477,124,323,2005-08-19 01:47:45.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
1949,1478,208,323,2005-06-17 08:19:22.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
14147,1476,366,323,2005-08-21 02:14:03.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
7440,1476,484,323,2005-07-27 17:43:27.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
6733,1476,585,323,2005-07-12 14:04:01.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
10998,1479,435,323,2005-08-02 04:50:55.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
1599,1476,215,323,2005-06-16 06:03:33.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
14142,1479,544,323,2005-08-21 02:07:43.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
11987,1478,494,323,2005-08-17 18:21:59.000,FLIGHT LIES,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,2006,4.99,Sports
15397,1482,261,324,2005-08-22 23:08:46.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
8557,1481,459,324,2005-07-29 11:19:59.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
6787,1481,342,324,2005-07-12 16:33:28.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
4308,1482,168,324,2005-07-07 17:29:16.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
1835,1482,112,324,2005-06-16 23:05:36.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
12055,1481,35,324,2005-08-17 21:02:19.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
1595,1481,244,324,2005-06-16 05:23:46.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
12211,1484,19,324,2005-08-18 02:31:18.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
8840,1484,295,324,2005-07-29 22:55:38.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
4506,1484,133,324,2005-07-08 02:22:18.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
1301,1484,33,324,2005-06-15 09:46:33.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
9338,1482,333,324,2005-07-30 18:03:13.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
5067,1480,225,324,2005-07-09 04:52:35.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
14763,1480,116,324,2005-08-21 23:34:00.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
8256,1483,537,324,2005-07-29 01:02:42.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
9445,1480,549,324,2005-07-30 21:50:42.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
15378,1483,340,324,2005-08-22 22:25:17.000,FLINTSTONES HAPPINESS,A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California,2006,4.99,Comedy
178,1489,196,326,2005-05-26 04:21:46.000,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,2006,2.99,Animation
2861,1489,116,326,2005-06-19 23:21:34.000,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,2006,2.99,Animation
3465,1488,510,326,2005-06-21 22:10:01.000,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,2006,2.99,Animation
14791,1490,317,326,2005-08-22 00:35:55.000,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,2006,2.99,Animation
15547,1488,69,326,2005-08-23 04:25:50.000,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,2006,2.99,Animation
5163,1486,103,326,2005-07-09 09:00:28.000,FLYING HOOK,A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria,2006,2.99,Animation
